user_id;click_id;timestamp;price
f535d5b8905d2dc040ab4be19e7bb1e2;7.0;824;70.0
053954b7e9907a556586cdc04c534bdb;190.0;824;2378.0
02460ea5db864961612b618d75f11c22;1.0;824;12.0
906d2a0012b99727d7a704555e400c9e;3.0;824;53.0
3411a9496b4ba8dad6f4f472db1a9e74;8.0;824;80.0
236946098f427af7038949f2a4049156;82.0;824;1537.0
6cc96106182bc058e992dcec33290104;1.0;825;10.0
40a89ceab4886ac8bca56d88b1bbfb48;6.0;825;163.0
ec9c13187fca661fcc8786f9e2c53f5c;1.0;825;12.0
29ece9f57be833eb5992ecd468a122e2;13.0;825;253.0
7bed2fa8de9c20a3a4dd85d47fc988cc;1.0;825;21.0
6cb7b0af04fc955f3481040f57e6b418;10.0;825;202.0
fd3b620bcf988cd4abee6ebe24d5f6f9;2.0;825;22.0
cf679df395fc83f24756787dcd2c45a9;2.0;825;20.0
fb5360a384ad0b444d0a3a36085c2067;1.0;825;26.0
c459d1ff7b04c7e40af4149e1f1bd675;2.0;825;80.0
6cb0da7d1e76358a0f42d86c22c445d4;5.0;825;460.0
f7cfb29506c1db0ff4861b4e5d4064bc;29.0;825;356.0
9505c0a03668d8aaa81752c835de09a1;2.0;825;31.0
c49aaf64081f7420bf77bf4fb5de4ca4;1.0;825;129.0
33fddc5d71711143f000ab3ee75995d0;2.0;825;30.0
a710c3b0529cdcda5d755ed6fa5e0fbc;4.0;825;117.0
879eca211facfaf68678752c34914995;4.0;825;122.0
80136edcf6862bfea45010a4adeccee9;14.0;825;172.0
25628e7434b64070341ae8a887c25136;1.0;825;10.0
10ed4fe7544aad6c895a5303de6b8278;1.0;825;10.0
9064a81e2b9d57de460da0e83f17816e;20.0;825;733.0
98f71d6076576a29abe70cbc819bfed3;1.0;825;40.0
e5de673af43c86720df059534274e58b;5.0;825;50.0
1748fa980fed83bf38cf8be682775c13;4.0;825;171.0
2574f52419e523c1defffef8b602346f;1.0;825;113.0
6cadb05cf8c086afa7de3191bf8a686a;2.0;825;20.0
0331fc555427e316af609ef16ea0d73b;2.0;825;38.0
5e944e3d883adad215c2f67dbecb0849;14.0;825;162.0
b43952780c4645d5cf3eb2f734c7fb66;9.0;825;106.0
257f2c6471bd04be7db40265f44fc445;63.0;825;3404.0
6c0a055ac6b9b945d6e18109923d5d63;7.0;825;105.0
8c89869ea063aaa9dfd1b4cb6beb4c04;1.0;825;10.0
843e229c33bc556962ffea31d97f8aa3;1.0;825;10.0
33eec4f068966a17d4e07b503dc3f7fb;3.0;825;34.0
1a437a68bfaaf119032d8e39f2f9515d;1.0;825;7.0
ec9e1e5e426292e5d9ba32fe2a7be6f1;17.0;825;309.0
7ff2874ff11de89d7107d5c30c9d9876;1.0;825;24.0
6adfdffefb44b51d8cac768e4273bf8b;3.0;825;191.0
b363eb3b130e6a8f780d72f8a06334ef;4.0;825;157.0
0cbe57689858f50845a29369f3c7cd77;12.0;825;130.0
29bb17b6fbdc7c5870b1f4084e1c20e0;3.0;825;32.0
ce9e6b12b86a508460a1ba1059c70ad6;8.0;825;102.0
6abba93c9ea312f6300abab3e5acf297;40.0;825;635.0
a8f7ea8efaf7c073b58c4cb94a3fa03b;3.0;825;56.0
8d069c0099728a916df0beb52f5208f6;2.0;825;21.0
ecd69d3e7806de43bcbf25baf89f3a9b;33.0;825;1641.0
6ae548be1eea43f74b47ccad0a6cc5a5;24.0;825;1125.0
5fd3821d86ff1157855bdcaaf8a61ca5;31.0;825;425.0
e47ac5b5f656c1b45f77b52b038fa44b;2.0;825;31.0
4b0483a030fec11347b547ab7cbb91ef;28.0;825;378.0
a94dde0aa7e6c8c7f5429a60e1a9e2c7;37.0;825;825.0
9878c903a9a412bf74b0761c4242ba90;1.0;825;52.0
a9798f87b10c5b5cbfe97f35230d532e;2.0;825;20.0
6032e63304b1a415e58c4441eab86ac2;12.0;825;272.0
8d26313704329157a677299610226516;3.0;825;85.0
a98a42ec88c38eb2658795ed0a08f939;5.0;825;56.0
604c6c2179662c0990af731510fb5879;2.0;825;140.0
03a4a166d787768c9a0f65b4ed815a68;8.0;825;129.0
25f7af549b9da69eacba427696767ab5;33.0;825;831.0
41dae4987d06df45a72b61d68007201e;3.0;825;39.0
25d7569451d2c0b920fed45ca50bd8c1;11.0;825;473.0
4b6edcbd6622152ec053c92a02d6456a;7.0;825;85.0
98b6b8ed781ef9769ee1602a88ece708;20.0;825;485.0
4c080ec21b677b84afb61d4298325d9f;5.0;825;66.0
fd40573bc041bae79b16433d425ff4c1;1.0;825;11.0
10a2437ffd7146a1281d5f73abf4b320;32.0;825;687.0
cf3260aae605e67e5137f35adf96ee06;1.0;825;10.0
b3cb391cac499561fa5b38b08c73869a;25.0;825;1038.0
b3c5a124b57a4064e9f719b7b2390e94;10.0;825;422.0
7c035e9e0d4b5ffd7d29e5d31a17b4ad;1.0;825;36.0
98aa2ccad1949a61d54dbebfe78accd8;99.0;825;5581.0
4bcc9a51d80e3d0444d82111ef7b3668;26.0;825;594.0
302757128211bfeff55cfd4e8a190f55;12.0;825;597.0
f2695b0c36a81763fd6909e792dbb7f9;6.0;825;60.0
5f40c1fcb889b0f7c3375e9a1a285d6d;12.0;825;330.0
6b4e122a59a9915d0000158ff1f53c1a;1.0;825;10.0
95682d2894988ae4344789ed4cbda31d;3.0;825;39.0
1a3c22fbf68a9ae8ba8a0b6601fb6089;7.0;825;184.0
c548b79a666818aecadf5588a49a6bd1;15.0;825;150.0
6b1a487f2b214a25a3673354fc02bf3d;22.0;825;461.0
8759c08f34ff0f5aff9659b95ca89ed7;2.0;825;20.0
eecbd4df12f0e1125cdfc38d255650d9;2.0;825;20.0
c553fc2b42be024f391144fbfdd0c377;20.0;825;218.0
a8b6ddfb7b33a47cd867358d0e434b47;8.0;825;211.0
4187ca8909df8c3cb9b0366a59d4e536;1.0;825;11.0
f256ce2ae5b320cd33772e4a1fdd763a;6.0;825;150.0
a6f87b0b484c5a835ea0678abcc03922;3.0;825;75.0
ef035d4e7518cdc8f2b93f36b89390d4;2.0;825;20.0
2fa42489351ddb95fc8eda1334444789;16.0;825;449.0
6f1d751edb65e4508e2d5a02ab74adec;118.0;825;3816.0
348dd77255202e5f72e53989196bfffc;1.0;825;42.0
3eb5d9cffbd3594d980c8012a9924836;13.0;825;458.0
e51997de4629f1232262bc5fd76f0db3;30.0;825;542.0
ef5a8e8207f14cf9f2432c056e9b53d4;1.0;825;10.0
b67a5f727130b4ca12e6d543fe9c5f67;1.0;825;12.0
f8ad324a6fc02e2988f65510388131c2;1.0;825;10.0
feae88cf76689c91abeffebbfa52d213;2.0;825;20.0
d1a2d8ec0e31114372395d240dc160ae;7.0;825;70.0
027f03f7a4270823d1534741159308f0;4.0;825;52.0
5c33b3d374eb45d52de4ac6e0791304e;32.0;825;1020.0
6ec25b3e4ac95f33eff2fb9d724eedc8;23.0;825;484.0
7b2410f322d575d5b7a7869aff196399;49.0;825;985.0
d17ddddcbf3d537a38a110263d5fec1c;1.0;825;10.0
2a8422b3b7b9c57f2f53530f5fc66e6c;1.0;825;31.0
b63fc5c58a277616c673b34825d11d4d;1.0;825;10.0
f9e1b2f6d8e789fa5713eea28a307c99;91.0;825;1313.0
a5525abc67965a490d8422e7325fae08;1.0;825;10.0
e6bc050095a7af6c870157ea5a87721f;25.0;825;329.0
6e8015219f4b74086df86212f6c8d42d;3.0;825;25.0
1bd3e2ae3e4e19bf2903a3c6867c94ae;1.0;825;10.0
ef50cfd9e80eb2720aa323a385d52a91;2.0;825;40.0
4e634939026fa78e169251a3f022a4de;104.0;825;1780.0
fdf5f3b3087cf33a60bca9d459e122b0;14.0;825;157.0
2f193b36f6a7e9b4e8e5062a2bf4a246;15.0;825;319.0
d1c4eebe15366a63f1fd09f36ad10689;30.0;825;1334.0
940a198320d5b8a95dc1483f81197f7b;8.0;825;422.0
15911afebe27d64cc463a84c2f2c068a;29.0;825;417.0
99de5a8784a0ffdad794ca8232654245;57.0;825;946.0
2ef9072195113d52c03347e0f5e4a259;18.0;825;227.0
5b7acf3f954b0015387fbd2feb1c292d;1.0;825;26.0
4f322e5dd49342916d8de4968f45a8c4;8.0;825;260.0
94100c73626f0d85e7f4354b5b095a65;78.0;825;2287.0
3e12880e08c51325b6bc05b08d751ee5;3.0;825;543.0
6fbcbf8a213333ec83a7a1f2397bb31c;8.0;825;102.0
5b971e93a0496c2ee57d9cf889fc56be;1.0;825;50.0
5b98654c36cd90b4bfc0769910068268;7.0;825;183.0
3e3c648d3384d80c932278849faf7220;5.0;825;53.0
2abbc20ec5e36c431b4bba7d6b4229b2;266.0;825;3484.0
a45d6d1dd84d9442f0dfd4c09729213c;36.0;825;565.0
34ab2df92bb1fefcfc80941730124a9f;5.0;825;134.0
a464fbbd5a6810e54fca5e7150e79fe4;1.0;825;10.0
11f414ab02de1b20b3ba391076f09614;3.0;825;30.0
d1e23425394e4d2a2ecb028c321931c7;7.0;825;330.0
80553605659d4992c68245d72e87ae01;63.0;825;814.0
349a080fba7347afd976506933b84813;16.0;825;570.0
3e89b12b0ae23990024eebea7ff55117;5.0;825;50.0
99a21466240ee575b3dfc436d0ae357f;2.0;825;21.0
99a0411b21e05ce196aa8bd1c8c180fe;60.0;825;1285.0
6e4d9771c28d55d24f9d3cd37f126b07;18.0;825;550.0
ec32d3af125fe3a1e9354b7a3d1fdea0;59.0;825;1648.0
3f1c6f4653a0ddfb76371c6a75d8feff;2.0;825;20.0
0bdec7247ca8f1b3ca8d7f3481f16e21;7.0;825;82.0
5d3d2b54ced1e0d7195fada1a9a4cd94;5.0;825;69.0
b501d65b494d6653ac025b630677b663;29.0;825;850.0
e90d94404d90a1ce794c2e8cbb8bf609;19.0;825;208.0
87b56a9efc4b7d7acda248619c86c996;16.0;825;438.0
6d27d05c6d59fb04eb517a448709b42f;22.0;825;518.0
6d1d9c4c24da8ba7569a53687e5794d6;13.0;825;146.0
4d76560c91c50c55f7f2121ee11730aa;31.0;825;338.0
87b4dde42584dfe0c4b1c460944930a0;1.0;825;25.0
2a379bd4c723e2fa9fe5ef0b2a0c0cc1;66.0;825;2878.0
d060cfc0eccaf83d59226817252e5fd1;76.0;825;1026.0
06f98a722876ba21db806d7bf08c1908;47.0;825;785.0
6d0dd45a657034f088f808a5ec2cb28b;1.0;825;30.0
4d4d44bcf9eca72d7a2040d22a368cee;91.0;825;2318.0
a6b7b3ba1683d5a19f6ed9cb3f51b877;4.0;825;59.0
ef08d1cab2fd4576b64e34cdedd2919f;13.0;825;246.0
d03e879b13ec98f9d824b2720aeaa88f;1.0;825;10.0
dc6fd3101053fa7cc019b0c1b9655e88;1.0;825;10.0
341de9bbf0fb3be6cef72b59f77bd777;11.0;825;290.0
6ce847b4c352e1f53ba385043a0d7936;2.0;825;20.0
4d392ee62bfcd124a0d317ee7cc00d13;25.0;825;319.0
6cdbf8c1ead295a12ad4da0e4c46f658;3.0;825;31.0
dcb646e195957607e12d6a4a301e95e0;8.0;825;145.0
5dfbc57f24831b894f9e8bf5ac330ba0;1.0;825;78.0
343e131ebfc9791742a62bfb69b895ec;2.0;825;21.0
4d10d8c855e4f6edc93b291e90de868a;22.0;825;328.0
f20baef17e04a2744315b0fa6f4c76fb;6.0;825;60.0
ec578288d3c77613d067d9cc2db17fbb;3.0;825;30.0
6e23cdefed869d7d6b143fbbb42b107c;100.0;825;1829.0
83f6e41197a62f92c73c52e083126d49;1.0;825;10.0
d12cad98af5f2c448c68cb483c1ee8fa;480.0;825;8628.0
4e227b4f87bfa0b262a410a970e1ff87;1.0;825;11.0
9658e4bfbf535066b18e1232332e562b;10.0;825;113.0
2f3e0e817000c544be95b3761a678110;5.0;825;78.0
4e050e1311182a96fa66fbfaaac9a047;1.0;825;10.0
dcd10f039dd3972228760cfe9b8f9d3c;34.0;825;580.0
e9e309e5b1df1324f8c2b9ac7d6a4f25;3.0;825;40.0
f1f6e6a63dc23f2babd470a2444d02e9;4.0;825;76.0
7b3d041280f2d807ea413cf1c61ef68c;17.0;825;959.0
02b42502793fb282b3d1d61a62d783f9;49.0;825;3845.0
b597de9725c008d932c53c8dc262e27f;5.0;825;50.0
6dd0534f0d7fceadf15984fed8178375;5.0;825;66.0
b55b552cb79047fe5baa995ad776a538;2.0;825;27.0
15c14968f0c7e6f9567ba818c819f555;8.0;825;259.0
5d31c9c982d3aed7c7995ad90c00fd4f;21.0;825;692.0
3f5fa798f812ad28ed10dfc1f816629e;35.0;825;1415.0
c3b22fbba911936f7dc683fde42426e7;9.0;825;462.0
250bbd88ded4e11a5b3d3584fcd38bef;39.0;825;554.0
94c2f2f5d7c639a2720ae5da5e6983b0;5.0;825;52.0
1ec23231a7a137a6302450faf69e8426;8.0;825;498.0
250e4f007b69f284f933bd04ff2887bd;13.0;825;191.0
8c34533a937c9066c2da8e26b412564b;257.0;825;26537.0
7c770e558d03ca10434adc1b6ad66ab8;3.0;825;31.0
e2305b4719af6024ef2a60711487c891;4.0;825;40.0
161bc1dab6d7a33e7daef6585464f0aa;2.0;825;18.0
dbfb2f7b5afd5e03397bdd051d23ca4a;75.0;825;4497.0
66be5558f8f34bd707410007ca13235a;5.0;825;50.0
acd42c56390f95b3aa8f1f65fee29743;35.0;825;723.0
4531e5fe369cd147668fb2ee9006640c;3.0;825;34.0
e04df31e092d622682ed6e97d7511a59;5.0;825;53.0
19a64c7b6a5f6151bece21f140deccd4;1.0;825;61.0
059bf19db5618c02ff08b8e902e80414;5.0;825;78.0
63e646d775ffa0dcd527e78b4f2007d6;1.0;825;11.0
47ddb0804f20b88ab15246634bf9bfe2;1.0;825;21.0
861f83b71208a11eda7ce5cf83104b21;6.0;825;101.0
28633f3c7fe6e4be4cd160b41e35008a;6.0;825;243.0
04d0cf2620722f83eb198c58129527ee;1.0;825;13.0
283710a5da1e1541318fb670caf797f1;1.0;825;5.0
4575c12ab121498c22ff3efa488dac63;2.0;825;40.0
ff37ec83ff9f85b40844fc191ab229cd;7.0;825;223.0
45a3b1b6db76401c6f87f44b9bc47ea2;1.0;825;10.0
cb089a668558be5e66b55e4b22b19e1e;3.0;825;66.0
45ad71839e1cd9a998c931ea2070acfc;12.0;825;492.0
e7e1fcf29be0cbc534d13d4af71f481c;8.0;825;125.0
f7663ae9032cb486a72722303f2a08ae;1.0;825;10.0
eda649b71925e67336f2caa60161a448;4.0;825;106.0
afa68a3bee312e1e00ce2ccb700bbd48;85.0;825;2970.0
47cf6d1af7b664cd6797d92c3a4548b2;1.0;825;78.0
c82de9b89d75846936675191f2c46bcd;2.0;825;20.0
0f2214187ef35f99b53df9e3c5800748;1.0;825;227.0
fabcb5b91fa4af285ab18cfa4bd243b2;22.0;825;327.0
cc171a56225fed45c78c2c52896434a3;3.0;825;73.0
cc14dfb8d9eea2d658c5a2e7dd9ea4c9;1.0;825;110.0
b0a3efaa2e1b9d4128be3fd3237c7451;1.0;825;10.0
674ea3949204534309cdc1eb89038bd0;20.0;825;475.0
7d56643fa1661cec3a2fc7ec95500f3c;5.0;825;51.0
cbfc601cd475f8a8c6209b7258f14feb;16.0;825;275.0
0dbf47222cfc6bf13f15c2c95cb3458d;1.0;825;13.0
7d893ae4e8ecae45c7ec5769da100451;2.0;825;265.0
8f02bf55e390d86685544b173f7fbd24;5.0;825;170.0
7eceedd15498df0190773c3d206a7c3e;14.0;825;289.0
0dcc6603b08de62be51483fc1fb1b0bc;1.0;825;10.0
ff0dd0792e884248c021341c24c64122;6.0;825;257.0
db4c680bae3bd30780e366a72f265ad9;1.0;825;31.0
1f3178be42a8cf4e88712f188598032e;9.0;825;91.0
dc0cfc1b3824dc4a3d8be0e106eb19a1;95.0;825;1317.0
272b21e28c19458f324496978ad53956;1.0;825;10.0
85369b323c9853f7ac2aa62c1d89ec3a;38.0;825;914.0
0dd65ba67a48aeb4ae3925e7c9c3fea2;1.0;825;10.0
b04363a49b2114eec4ba1a86fac01cf3;39.0;825;919.0
b03f30881d0b523ab0ed0757681fdca4;1.0;825;10.0
6391194f914395331aa817e3091a8cd0;3.0;825;164.0
95efac56cba9803914a599ce0a725e4e;75.0;825;1082.0
66ec49624d7e50e370073e46269f3ae6;36.0;825;620.0
63ffea84db697ae16e01feebba14e2a6;11.0;825;866.0
45d00c545664d9cfe1d9d9aaaa0c81a8;1.0;825;47.0
319589fa7aff97488a8ae7a820481c3b;85.0;825;1364.0
057c9985e35576a946abf0343e30b6fe;31.0;825;465.0
e7f6b4e983934f8697be4a5644c1657d;1.0;825;31.0
0ea0c4a10044407f332798c48bbcc2a7;60.0;825;1091.0
475338aadf4c8f06492ba9242ee8d263;1.0;825;10.0
e0b9a96ff0c86bf65f8c9fb8b544f6a0;24.0;825;841.0
ae26aa908e2d36c3a770b80b414e2d17;1.0;825;10.0
64e21861a185eea4632a0dcfba0018ca;3.0;825;54.0
ca295585508bccb26f1e7d3cb21fdb70;6.0;825;267.0
0e66ab45c670534d33c79137db41883e;1.0;825;161.0
aeb86f4d47fefa5932a400335028d548;4.0;825;224.0
27b158bf5c04e2d90066e25a58e42023;4.0;825;40.0
ae944c873529efced939ccec892d3b58;1.0;825;10.0
c9619612825217a06e29219c9017a3f7;5.0;825;158.0
65c61e733236afafee39054172d43eec;5.0;825;200.0
27d4c84f5c26991a5348a219198d75d6;4.0;825;45.0
edca02dca54dc2de5397977bbcffd0b5;1.0;825;16.0
e9517e6ef9280cb8c269a390d7a43c14;1.0;825;10.0
659975a234b9758d6226b5122e199a71;1.0;825;10.0
8e65445c2016f73d4c8b0a67e2121c1f;1.0;825;105.0
0e7529807c7cea40b473b144d9f1aa77;2.0;825;37.0
ae68894aec1be9116dbeb1d4eed7fcf8;26.0;825;1419.0
8e93df7d6475fe2117aef9a906d486ce;8.0;825;75.0
edd16a08e8c057a1779abd806b5c8783;1.0;825;34.0
0e7c871e7a47b95e7b7e5ed9bef98b1f;5.0;825;45.0
ae130c03f96c374c2a4d6e4beadba9e0;9.0;825;529.0
0db2a91e7bd7c6733e88d54a654456f7;5.0;825;250.0
7de7eb338bd35a0f8b3c88310fd70480;29.0;825;403.0
aedde6c6c8e2d6b36d8d562f61c6e23d;25.0;825;549.0
323290c7972e13f185f04da16a199321;19.0;825;235.0
45e744dd1e259f4ebaaee42ebce04e67;54.0;825;1085.0
6452b95275f8479906084366eb8fc704;3.0;825;93.0
db8d4f335b02ca9fa2704f97519990f9;8.0;825;351.0
45fdae1589cb8dcead6ba3fcbe777b69;18.0;825;302.0
478703db6a8b2cc0174931afa4d1fe43;2.0;825;31.0
8e1a3a58063d09049cd454b2e7e36158;4.0;825;134.0
96a2e04c99b624ebeaa017deb34fa071;6.0;825;143.0
280a4708fc91edc21ad2c584a5ed276b;1.0;825;69.0
1cb460a6f5215c4e1230412ed01bf3a7;22.0;825;464.0
1cadf30eb5f31d7361141901fd6e2a25;3.0;825;85.0
1c964a6f3f1d98fb8c217b17a9f55543;8.0;825;206.0
af2198bd4cbd575137ab324362168840;1.0;825;10.0
96197415d8661146d923e6df1ce96693;19.0;825;474.0
85804225abded2eb65fcdc809ad506d4;2.0;825;30.0
7e90cfa4f6092dfe76950db39ba66647;5.0;825;298.0
85ce9b62a505167fbab943544795ba48;1.0;825;10.0
adbe50e5c81a880ae4099cc2998986be;51.0;825;1014.0
8eb4756651845d5dd24c752ff8d4c57c;2.0;825;19.0
dba07797bb5d88c83868142312ff944a;3.0;825;81.0
dbd222c15a7272e0f834e916da38cc2e;44.0;825;603.0
adf716a1c06d0a462f67b51da948874b;3.0;825;33.0
4754c3dd6ed4e177f84b84c8672b5949;11.0;825;336.0
4655d14c81cecb0c5ac63f4c32182c0a;8.0;825;117.0
8f0996b384f1e5c15c411afa11b42263;1.0;825;11.0
28b154d2d2be66f09b1b576d7e3c51b3;1.0;825;10.0
194ab1582ac3e811410f0ebdb15c7828;21.0;825;308.0
7f8a6b4f5a13d94ec3f4bfc574adf82f;5.0;825;97.0
0fe3a275b3961585818770f02ed94ca9;1.0;825;21.0
aa6dcd7d243d3948277982926f55b480;9.0;825;677.0
dff27ab8e7ed5856598afa93405164a9;20.0;825;404.0
3323cd14e433bd939bb097c78c8490bc;2.0;825;83.0
b281f65f1e242c6417fa622245c974c9;3.0;825;56.0
33188f665abfa77abf947191fff09d9e;12.0;825;330.0
1ff3942aaacfcafa2bc9aa44cd33db1a;17.0;825;399.0
0d21f3d1ca175cb3482d988b9cf47181;13.0;825;439.0
f3dcb2d4134690995ae8d14f2b93d51c;7.0;825;165.0
b2659bc3b260b44c67290ef1e452356a;1.0;825;10.0
e923ad30aad0596f4de963513228f760;4.0;825;43.0
b2576d06778bbd833a6664eb86128164;5.0;825;196.0
cd6915a32afee3f9927e50fc2114f855;5.0;825;255.0
c674cea3a1a86bee8140ba24e84d4786;16.0;825;396.0
330b994805acd82ede32a961ff3a4efc;23.0;825;847.0
0d37a29b6befc3472bb2d4da383d29f4;3.0;825;31.0
7cb16c14bb3ffccafb8c2868a1c1ffd3;1.0;825;28.0
aad8e17c732060ba514d5e29b8792679;1.0;825;15.0
cd35fb483af9b4f2f5ee92cef93c4a6b;3.0;825;71.0
b22f783790e45d18f4226d91c0477251;51.0;825;2516.0
97ec690ade07201a5d0b6e0e448b8cf8;23.0;825;414.0
8fa53045bc23a82568079553abf5ae4a;1.0;825;10.0
191a68a5424f947086cb44763f950bc0;32.0;825;440.0
c69beb01c3c82b253039aab148e9f97a;7.0;825;136.0
4a5aecf2184efd8c7b973cf40c113ba1;3.0;825;30.0
c63873760c89dcd11ac3c0ac4e8c8660;3.0;825;34.0
2001f47d94e7cfdff8bf68f6cdadbb21;68.0;825;723.0
4adeccfd4861cf8be32a56d65f08a28e;5.0;825;88.0
ce0e5bacd2428f298c3d6dd988301ac1;5.0;825;45.0
a9b2b4658d85d1c9205a0ee8e49ded5f;12.0;825;130.0
f8e3f1f7de5e684cec8d31d7cba77bea;19.0;825;351.0
03bb7d22c246314dca9f8b2663d07c0e;27.0;825;859.0
3df9c506044eaacf871da5167d4c3d23;1.0;825;31.0
984d08fab727f2caf056b7aa3e3804ac;1.0;825;10.0
69928e4d11bef025f484f14cdea8d95f;8.0;825;367.0
f8ea3307518bc05e0b8247f4a4b3c9d0;26.0;825;269.0
609dc642200c76414aee5cbd4f92096e;15.0;825;272.0
cdf527a5a0ca27bf5e41707677e4fe78;17.0;825;575.0
4a99edd8339f66cbb8ceb90521142d4c;112.0;825;1258.0
a9fd90d163c6012b81ea2b220b54659c;6.0;825;66.0
697aa8e293dece646f59af536b47dc08;2.0;825;151.0
ff60cc6aa04c958d525371884dbc24f2;1.0;825;10.0
cdd3490c2371d97676c6e06c1cf10a42;2.0;825;42.0
982654406561461cf8443c5d888d927f;39.0;825;780.0
ff602c1f70d63512fc55b76084180f0b;1.0;825;10.0
f297fd009768c5136fd8c567a921565d;7.0;825;355.0
b2a7830e9063d185eb82f24a99f9b6f1;4.0;825;45.0
b2986c86fbb1fb5ee81ddc41fd95f967;5.0;825;146.0
aa3494f1e48caacfb041183997ad581b;8.0;825;124.0
aa41f8ffe149539c0ca6e07fdb0268a5;1.0;825;10.0
261f48a86a4716f44c589c202a0aceda;3.0;825;33.0
faae027b0d1c14d23877c2ccf254f8bb;59.0;825;1447.0
19e4484d42ab2fc62edbe9decd5debc9;3.0;825;31.0
16fd882da2e98dc2f0e73823b286903d;1.0;825;10.0
490518f6be43f6f9bf3d2bfc6888b03c;1.0;825;10.0
3113fb3b6b395e15106a10a4481c0263;2.0;825;20.0
046eddb953b6fcb1c5dcd0b51d7cfc97;7.0;825;182.0
c739e3fa2cf137074fcdbb705ed5c72c;1.0;825;51.0
f908cdeab223e28568c052faced7237f;4.0;825;40.0
f909bf52c7b484744c0a168c41fd658a;4.0;825;120.0
445e11913ad4854a79cffd420872c30c;22.0;825;369.0
0d833124382a8e3342610771cab836c9;4.0;825;45.0
7f2fb8191a42258b1babce7fc87c97bb;83.0;825;1280.0
dc2f42a4f48a11ad91e085dc43f849ba;35.0;825;506.0
867d487b40a49ecc5ba787bd0bf6f64e;6.0;825;102.0
ed8242edc8c3147d289bd5065da13aa3;17.0;825;494.0
cc521f802e77051dc3a278542503a68d;65.0;825;685.0
ac052ed2aad3d405fa4fa89685673365;13.0;825;193.0
447f1e53e29d0a7d5414320e031820b1;1.0;825;61.0
e02af50b5bbbeb02f6f4334e25e5557f;1.0;825;15.0
0f672d027af2a111dbcb82c6fb11d0b1;1.0;825;10.0
626adb5184cc797f331feef94ad9ef58;5.0;825;50.0
7d0827818f6afd7dc4632fbaf5e25b6b;2.0;825;219.0
048fb3d68479a41d89c55394aafacc59;56.0;825;1070.0
1cd14272cabb28f85511f2531cea4faa;2.0;825;152.0
28bd873008235ad021bab927ec42a7ab;12.0;825;468.0
17024607a705dcb5eec1f1ed86bdcfd9;27.0;825;442.0
619a56b760af348227c7c06abc461930;19.0;825;1041.0
442e360f5e089ec73bd7ed25cc8f027d;49.0;825;490.0
8d89c08905cd8fe91e5258363e472ac6;8.0;825;169.0
84c5af68e6b9c84550485d37096fa4ed;2.0;825;20.0
687c5ea9b028a9e61acc38f722836724;5.0;825;486.0
1ce684d57f0fd389342ccfbaa9cb331c;19.0;825;539.0
68750e1def7e5d34bcb87d4882794f6b;14.0;825;207.0
042dc770b4d5d4f6ddad53e11cc11911;6.0;825;538.0
32f6082a2746cabbf17d46af01563a72;1.0;825;10.0
684cee907c361b495d85b55fa2a7c150;3.0;825;131.0
170bf34023914f7ddca94272976b75e5;8.0;825;359.0
683c7bbccea29cb43278a02125b1fe6c;3.0;825;30.0
681bf7bbbcce414b012f19aa345df8fc;3.0;825;56.0
